11 30 2015 23 26  -4.2  24.5
11 30 2015 23 27  -4.2  24.5
11 30 2015 23 28  -4.2  24.4
11 30 2015 23 29  -4.3  24.2
11 30 2015 23 30  -4.3  24.2
11 30 2015 23 31  -4.3  24.2
11 30 2015 23 32  -4.4  24.1
11 30 2015 23 33  -4.4  24.1
11 30 2015 23 34  -4.4  24.0
11 30 2015 23 35  -4.6  23.8
11 30 2015 23 36  -4.6  23.7
11 30 2015 23 37  -4.5  23.9
11 30 2015 23 38  -4.4  24.0
11 30 2015 23 39  -4.4  24.0
11 30 2015 23 40  -4.5  23.9
11 30 2015 23 41  -4.6  23.8
11 30 2015 23 42  -4.6  23.8
11 30 2015 23 43  -4.6  23.8
11 30 2015 23 44  -4.7  23.6
11 30 2015 23 45  -4.8  23.3
11 30 2015 23 46  -4.9  23.1
11 30 2015 23 47  -5.0  23.0
11 30 2015 23 48  -5.1  22.8
11 30 2015 23 49  -5.2  22.6
11 30 2015 23 50  -5.2  22.6
11 30 2015 23 51  -5.4  22.3
11 30 2015 23 52  -5.4  22.3
11 30 2015 23 53  -5.3  22.4
11 30 2015 23 54  -5.2  22.6
11 30 2015 23 55  -5.2  22.6
11 30 2015 23 56  -5.3  22.4
11 30 2015 23 57  -5.3  22.4
11 30 2015 23 58  -5.2  22.6
11 30 2015 23 59  -5.1  22.8
