11 30 2015 07 19  -6.3  20.8 92.3
11 30 2015 07 20  -6.2  20.8 92.4
11 30 2015 07 21  -6.2  20.8 92.4
11 30 2015 07 22  -6.2  20.8 92.4
11 30 2015 07 23  -6.2  20.8 92.4
11 30 2015 07 24  -6.2  20.8 92.4
11 30 2015 07 25  -6.2  20.9 92.4
11 30 2015 07 26  -6.2  20.9 92.4
11 30 2015 07 27  -6.2  20.9 92.5
11 30 2015 07 28  -6.2  20.9 92.5
11 30 2015 07 29  -6.1  21.0 92.5
11 30 2015 07 30  -6.1  21.0 92.5
11 30 2015 07 31  -6.1  21.0 92.5
11 30 2015 07 32  -6.1  21.0 92.5
11 30 2015 07 33  -6.1  21.0 92.5
11 30 2015 07 34  -6.1  21.0 92.6
11 30 2015 07 35  -6.1  21.0 92.6
11 30 2015 07 36  -6.1  21.1 92.6
11 30 2015 07 37  -6.1  21.1 92.6
11 30 2015 07 38  -6.0  21.1 92.6
11 30 2015 07 39  -6.0  21.1 92.6
11 30 2015 07 40  -6.1  21.1 92.5
11 30 2015 07 41  -6.0  21.1 92.5
11 30 2015 07 42  -6.0  21.1 92.5
11 30 2015 07 43  -6.0  21.2 92.5
11 30 2015 07 44  -6.0  21.2 92.5
11 30 2015 07 45  -6.0  21.2 92.6
11 30 2015 07 46  -6.0  21.2 92.6
11 30 2015 07 47  -6.0  21.2 92.5
11 30 2015 07 48  -6.0  21.2 92.5
11 30 2015 07 49  -6.0  21.2 92.5
11 30 2015 07 50  -6.0  21.2 92.5
11 30 2015 07 51  -6.0  21.2 92.5
11 30 2015 07 52  -6.0  21.2 92.5
11 30 2015 07 53  -6.0  21.3 92.5
11 30 2015 07 54  -6.0  21.3 92.5
11 30 2015 07 55  -6.0  21.3 92.5
11 30 2015 07 56  -6.0  21.3 92.5
11 30 2015 07 57  -6.0  21.3 92.5
11 30 2015 07 58  -6.0  21.3 92.5
11 30 2015 07 59  -5.9  21.3 92.5
11 30 2015 08 00  -5.9  21.3 92.5
11 30 2015 08 01  -5.9  21.4 92.5
11 30 2015 08 02  -5.9  21.4 92.5
11 30 2015 08 03  -5.9  21.4 92.5
11 30 2015 08 04  -5.9  21.4 92.5
11 30 2015 08 05  -5.9  21.4 92.5
11 30 2015 08 06  -5.9  21.4 92.5
11 30 2015 08 07  -5.9  21.4 92.5
11 30 2015 08 08  -5.9  21.4 92.5
11 30 2015 08 09  -5.9  21.5 92.5
11 30 2015 08 10  -5.8  21.5 92.5
11 30 2015 08 11  -5.8  21.5 92.5
11 30 2015 08 12  -5.8  21.6 92.5
11 30 2015 08 13  -5.8  21.5 92.5
11 30 2015 08 14  -5.8  21.6 92.5
11 30 2015 08 15  -5.8  21.6 92.5
11 30 2015 08 16  -5.8  21.6 92.5
11 30 2015 08 17  -5.8  21.6 92.5
11 30 2015 08 18  -5.8  21.6 92.5
11 30 2015 08 19  -5.8  21.6 92.5
11 30 2015 08 20  -5.8  21.6 92.5
11 30 2015 08 21  -5.8  21.6 92.5
11 30 2015 08 22  -5.8  21.6 92.5
11 30 2015 08 23  -5.8  21.6 92.5
11 30 2015 08 24  -5.8  21.6 92.5
11 30 2015 08 25  -5.8  21.6 92.5
11 30 2015 08 26  -5.8  21.6 92.5
11 30 2015 08 27  -5.8  21.6 92.5
11 30 2015 08 28  -5.8  21.7 92.5
