11 30 2015 06 05  -7.00  19.40 822.58 1021.82 30.17 1724.74
11 30 2015 06 06  -7.00  19.40 822.62 1021.76 30.17 1723.85
11 30 2015 06 07  -7.00  19.40 822.56 1021.94 30.18 1725.82
11 30 2015 06 08  -7.00  19.40 822.47 1021.55 30.17 1723.65
11 30 2015 06 09  -7.00  19.40 822.54 1022.01 30.18 1726.61
11 30 2015 06 10  -7.00  19.40 822.62 1021.73 30.17 1723.56
11 30 2015 06 11  -7.00  19.40 822.59 1021.76 30.17 1724.15
11 30 2015 06 12  -7.00  19.40 822.52 1021.61 30.17 1723.65
11 30 2015 06 13  -7.00  19.40 822.43 1021.69 30.17 1725.13
11 30 2015 06 14  -7.00  19.40 822.49 1021.76 30.17 1725.13
11 30 2015 06 15  -7.10  19.22 822.52 1021.83 30.17 1724.74
11 30 2015 06 16  -7.10  19.22 822.52 1021.76 30.17 1724.15
11 30 2015 06 17  -7.10  19.22 822.56 1021.86 30.18 1724.54
11 30 2015 06 18  -7.20  19.04 822.53 1021.99 30.18 1725.23
11 30 2015 06 19  -7.20  19.04 822.41 1022.16 30.18 1727.79
11 30 2015 06 20  -7.20  19.04 822.49 1021.81 30.17 1724.25
11 30 2015 06 21  -7.20  19.04 822.45 1021.91 30.18 1725.43
11 30 2015 06 22  -7.20  19.04 822.42 1021.95 30.18 1726.02
11 30 2015 06 23  -7.20  19.04 822.34 1021.85 30.18 1726.02
11 30 2015 06 24  -7.20  19.04 822.32 1021.86 30.18 1726.32
11 30 2015 06 25  -7.20  19.04 822.44 1022.01 30.18 1726.32
11 30 2015 06 26  -7.30  18.86 822.42 1022.02 30.18 1725.92
11 30 2015 06 27  -7.30  18.86 822.39 1021.97 30.18 1725.82
11 30 2015 06 28  -7.30  18.86 822.39 1022.07 30.18 1726.61
11 30 2015 06 29  -7.40  18.68 822.44 1022.20 30.19 1726.51
11 30 2015 06 30  -7.40  18.68 822.27 1022.09 30.18 1727.30
11 30 2015 06 31  -7.40  18.68 822.33 1021.96 30.18 1725.72
11 30 2015 06 32  -7.40  18.68 822.32 1022.00 30.18 1726.12
11 30 2015 06 33  -7.30  18.86 822.37 1021.97 30.18 1726.02
11 30 2015 06 34  -7.30  18.86 822.33 1021.95 30.18 1726.22
11 30 2015 06 35  -7.30  18.86 822.30 1021.95 30.18 1726.51
11 30 2015 06 36  -7.30  18.86 822.36 1022.16 30.18 1727.60
11 30 2015 06 37  -7.30  18.86 822.27 1022.06 30.18 1727.70
11 30 2015 06 38  -7.30  18.86 822.18 1021.87 30.18 1727.10
11 30 2015 06 39  -7.30  18.86 822.28 1021.97 30.18 1726.91
11 30 2015 06 40  -7.30  18.86 822.21 1021.88 30.18 1726.91
11 30 2015 06 41  -7.30  18.86 822.00 1021.73 30.17 1727.79
11 30 2015 06 42  -7.30  18.86 822.16 1021.99 30.18 1728.29
11 30 2015 06 43  -7.30  18.86 822.28 1022.38 30.19 1730.16
11 30 2015 06 44  -7.40  18.68 822.08 1022.01 30.18 1728.58
11 30 2015 06 45  -7.40  18.68 822.06 1021.98 30.18 1728.48
11 30 2015 06 46  -7.40  18.68 822.11 1022.09 30.18 1728.88
11 30 2015 06 47  -7.30  18.86 822.19 1021.92 30.18 1727.40
11 30 2015 06 48  -7.30  18.86 822.11 1021.95 30.18 1728.39
11 30 2015 06 49  -7.30  18.86 822.05 1021.82 30.17 1727.99
11 30 2015 06 50  -7.30  18.86 822.25 1021.98 30.18 1727.30
11 30 2015 06 51  -7.30  18.86 822.10 1021.99 30.18 1728.88
11 30 2015 06 52  -7.20  19.04 822.18 1021.90 30.18 1727.99
11 30 2015 06 53  -7.20  19.04 822.18 1021.93 30.18 1728.19
11 30 2015 06 54  -7.20  19.04 822.13 1021.88 30.18 1728.29
11 30 2015 06 55  -7.20  19.04 822.20 1021.95 30.18 1728.19
11 30 2015 06 56  -7.20  19.04 822.09 1021.78 30.17 1727.89
11 30 2015 06 57  -7.10  19.22 822.20 1021.91 30.18 1728.48
11 30 2015 06 58  -7.10  19.22 822.12 1021.97 30.18 1729.77
11 30 2015 06 59  -7.10  19.22 822.13 1021.77 30.17 1728.09
11 30 2015 07 00  -7.10  19.22 822.11 1021.84 30.18 1728.88
11 30 2015 07 01  -7.10  19.22 822.11 1021.72 30.17 1727.89
11 30 2015 07 02  -7.10  19.22 822.11 1021.87 30.18 1729.08
11 30 2015 07 03  -7.10  19.22 822.11 1021.84 30.18 1728.88
11 30 2015 07 04  -7.10  19.22 822.13 1021.79 30.17 1728.29
11 30 2015 07 05  -7.10  19.22 821.98 1021.74 30.17 1729.37
11 30 2015 07 06  -7.10  19.22 822.13 1021.93 30.18 1729.37
11 30 2015 07 07  -7.00  19.40 822.12 1021.79 30.17 1728.98
11 30 2015 07 08  -7.00  19.40 821.90 1021.76 30.17 1730.95
11 30 2015 07 09  -7.00  19.40 822.21 1021.82 30.17 1728.39
11 30 2015 07 10  -7.00  19.40 822.09 1021.75 30.17 1728.98
11 30 2015 07 11  -7.00  19.40 822.15 1021.75 30.17 1728.39
11 30 2015 07 12  -7.00  19.40 822.02 1021.70 30.17 1729.27
11 30 2015 07 13  -7.00  19.40 822.11 1021.69 30.17 1728.29
11 30 2015 07 14  -7.00  19.40 821.92 1021.66 30.17 1729.96
11 30 2015 07 15  -6.90  19.58 822.08 1021.64 30.17 1728.88
11 30 2015 07 16  -6.90  19.58 822.17 1021.75 30.17 1728.88
11 30 2015 07 17  -6.90  19.58 821.98 1021.70 30.17 1730.36
11 30 2015 07 18  -6.90  19.58 822.01 1021.67 30.17 1729.77
11 30 2015 07 19  -6.90  19.58 822.07 1021.69 30.17 1729.37
11 30 2015 07 20  -6.90  19.58 822.08 1021.64 30.17 1728.88
11 30 2015 07 21  -6.90  19.58 822.09 1021.68 30.17 1729.08
11 30 2015 07 22  -6.90  19.58 822.07 1021.59 30.17 1728.58
11 30 2015 07 23  -6.90  19.58 822.09 1021.62 30.17 1728.58
11 30 2015 07 24  -6.90  19.58 822.07 1021.68 30.17 1729.27
11 30 2015 07 25  -6.90  19.58 822.11 1021.85 30.18 1730.26
11 30 2015 07 26  -6.90  19.58 822.03 1021.64 30.17 1729.37
11 30 2015 07 27  -6.80  19.76 822.03 1021.62 30.17 1729.87
11 30 2015 07 28  -6.80  19.76 822.02 1021.65 30.17 1730.16
11 30 2015 07 29  -6.80  19.76 822.01 1021.51 30.17 1729.17
11 30 2015 07 30  -6.80  19.76 822.01 1021.67 30.17 1730.46
11 30 2015 07 31  -6.80  19.76 821.96 1021.83 30.17 1732.23
11 30 2015 07 32  -6.80  19.76 821.86 1021.46 30.16 1730.26
11 30 2015 07 33  -6.80  19.76 821.92 1021.54 30.17 1730.26
11 30 2015 07 34  -6.70  19.94 822.04 1021.50 30.16 1729.47
11 30 2015 07 35  -6.70  19.94 822.01 1021.71 30.17 1731.44
11 30 2015 07 36  -6.70  19.94 821.86 1021.35 30.16 1730.06
11 30 2015 07 37  -6.70  19.94 821.89 1021.49 30.16 1730.85
11 30 2015 07 38  -6.70  19.94 821.75 1021.37 30.16 1731.25
11 30 2015 07 39  -6.70  19.94 821.93 1021.57 30.17 1731.05
11 30 2015 07 40  -6.70  19.94 821.86 1021.50 30.16 1731.25
11 30 2015 07 41  -6.70  19.94 821.81 1021.52 30.17 1731.84
11 30 2015 07 42  -6.70  19.94 821.79 1021.28 30.16 1730.16
11 30 2015 07 43  -6.70  19.94 821.86 1021.48 30.16 1731.05
11 30 2015 07 44  -6.70  19.94 821.99 1021.58 30.17 1730.56
11 30 2015 07 45  -6.70  19.94 821.99 1021.53 30.17 1730.16
11 30 2015 07 46  -6.70  19.94 821.93 1021.52 30.17 1730.65
11 30 2015 07 47  -6.70  19.94 821.99 1021.55 30.17 1730.36
11 30 2015 07 48  -6.60  20.12 821.90 1021.43 30.16 1730.95
11 30 2015 07 49  -6.70  19.94 821.93 1021.63 30.17 1731.54
11 30 2015 07 50  -6.70  19.94 821.78 1021.43 30.16 1731.44
11 30 2015 07 51  -6.70  19.94 821.94 1021.63 30.17 1731.44
11 30 2015 07 52  -6.70  19.94 821.85 1021.40 30.16 1730.56
11 30 2015 07 53  -6.70  19.94 821.87 1021.63 30.17 1732.13
11 30 2015 07 54  -6.70  19.94 821.84 1021.57 30.17 1731.94
11 30 2015 07 55  -6.70  19.94 821.83 1021.53 30.17 1731.74
11 30 2015 07 56  -6.70  19.94 821.81 1021.49 30.16 1731.64
11 30 2015 07 57  -6.60  20.12 821.76 1021.19 30.16 1730.36
11 30 2015 07 58  -6.60  20.12 821.78 1021.47 30.16 1732.43
11 30 2015 07 59  -6.60  20.12 821.68 1021.55 30.17 1734.01
11 30 2015 08 00  -6.60  20.12 821.81 1021.41 30.16 1731.64
11 30 2015 08 01  -6.60  20.12 821.79 1021.48 30.16 1732.43
11 30 2015 08 02  -6.60  20.12 821.71 1021.51 30.17 1733.42
11 30 2015 08 03  -6.60  20.12 821.69 1021.31 30.16 1732.04
11 30 2015 08 04  -6.60  20.12 821.81 1021.53 30.17 1732.63
11 30 2015 08 05  -6.60  20.12 821.84 1021.52 30.17 1732.23
11 30 2015 08 06  -6.50  20.30 821.80 1021.36 30.16 1732.04
11 30 2015 08 07  -6.50  20.30 821.78 1021.43 30.16 1732.73
11 30 2015 08 08  -6.50  20.30 821.73 1021.44 30.16 1733.32
11 30 2015 08 09  -6.50  20.30 821.76 1021.40 30.16 1732.73
11 30 2015 08 10  -6.50  20.30 821.67 1021.33 30.16 1733.02
11 30 2015 08 11  -6.50  20.30 821.76 1021.33 30.16 1732.13
11 30 2015 08 12  -6.50  20.30 821.68 1021.24 30.16 1732.23
11 30 2015 08 13  -6.50  20.30 821.71 1021.36 30.16 1732.92
11 30 2015 08 14  -6.50  20.30 821.60 1021.17 30.16 1732.43
11 30 2015 08 15  -6.50  20.30 821.67 1021.38 30.16 1733.42
11 30 2015 08 16  -6.50  20.30 821.60 1021.26 30.16 1733.22
11 30 2015 08 17  -6.40  20.48 821.54 1021.15 30.15 1733.51
11 30 2015 08 18  -6.40  20.48 821.70 1021.30 30.16 1733.12
11 30 2015 08 19  -6.40  20.48 821.63 1021.23 30.16 1733.32
11 30 2015 08 20  -6.50  20.30 821.56 1021.23 30.16 1733.32
11 30 2015 08 21  -6.40  20.48 821.66 1021.27 30.16 1733.32
11 30 2015 08 22  -6.40  20.48 821.66 1021.23 30.16 1733.02
11 30 2015 08 23  -6.40  20.48 821.62 1021.22 30.16 1733.32
11 30 2015 08 24  -6.40  20.48 821.72 1021.41 30.16 1733.81
11 30 2015 08 25  -6.40  20.48 821.70 1021.26 30.16 1732.82
11 30 2015 08 26  -6.40  20.48 821.68 1021.21 30.16 1732.63
11 30 2015 08 27  -6.40  20.48 821.49 1021.02 30.15 1733.02
11 30 2015 08 28  -6.40  20.48 821.62 1021.13 30.15 1732.63
11 30 2015 08 29  -6.40  20.48 821.53 1021.23 30.16 1734.30
11 30 2015 08 30  -6.40  20.48 821.61 1021.22 30.16 1733.42
11 30 2015 08 31  -6.40  20.48 821.56 1021.20 30.16 1733.71
11 30 2015 08 32  -6.40  20.48 821.53 1021.27 30.16 1734.60
11 30 2015 08 33  -6.40  20.48 821.65 1021.31 30.16 1733.71
11 30 2015 08 34  -6.40  20.48 821.57 1021.22 30.16 1733.81
11 30 2015 08 35  -6.40  20.48 821.54 1021.11 30.15 1733.22
11 30 2015 08 36  -6.40  20.48 821.68 1021.54 30.17 1735.29
11 30 2015 08 37  -6.40  20.48 821.61 1021.36 30.16 1734.50
11 30 2015 08 38  -6.40  20.48 821.60 1021.34 30.16 1734.50
11 30 2015 08 39  -6.40  20.48 821.60 1021.32 30.16 1734.30
11 30 2015 08 40  -6.40  20.48 821.64 1021.32 30.16 1733.91
11 30 2015 08 41  -6.40  20.48 821.54 1021.24 30.16 1734.30
11 30 2015 08 42  -6.40  20.48 821.53 1021.17 30.16 1733.81
11 30 2015 08 43  -6.40  20.48 821.51 1021.36 30.16 1735.49
11 30 2015 08 44  -6.40  20.48 821.42 1021.08 30.15 1734.21
11 30 2015 08 45  -6.50  20.30 821.53 1021.30 30.16 1734.21
11 30 2015 08 46  -6.50  20.30 821.56 1021.34 30.16 1734.21
11 30 2015 08 47  -6.50  20.30 821.64 1021.45 30.16 1734.30
11 30 2015 08 48  -6.50  20.30 821.55 1021.49 30.16 1735.49
11 30 2015 08 49  -6.50  20.30 821.57 1021.43 30.16 1734.80
11 30 2015 08 50  -6.50  20.30 821.53 1021.29 30.16 1734.11
11 30 2015 08 51  -6.50  20.30 821.52 1021.40 30.16 1735.09
11 30 2015 08 52  -6.50  20.30 821.50 1021.23 30.16 1733.91
11 30 2015 08 53  -6.50  20.30 821.51 1021.33 30.16 1734.60
11 30 2015 08 54  -6.50  20.30 821.46 1021.34 30.16 1735.19
11 30 2015 08 55  -6.50  20.30 821.54 1021.28 30.16 1733.91
11 30 2015 08 56  -6.50  20.30 821.61 1021.39 30.16 1734.11
11 30 2015 08 57  -6.50  20.30 821.54 1021.34 30.16 1734.40
11 30 2015 08 58  -6.50  20.30 821.54 1021.35 30.16 1734.50
11 30 2015 08 59  -6.50  20.30 821.56 1021.49 30.16 1735.39
11 30 2015 09 00  -6.50  20.30 821.56 1021.38 30.16 1734.50
11 30 2015 09 01  -6.50  20.30 821.53 1021.39 30.16 1734.90
11 30 2015 09 02  -6.50  20.30 821.53 1021.34 30.16 1734.50
11 30 2015 09 03  -6.50  20.30 821.58 1021.33 30.16 1733.91
11 30 2015 09 04  -6.50  20.30 821.50 1021.40 30.16 1735.29
11 30 2015 09 05  -6.50  20.30 821.46 1021.47 30.16 1736.28
11 30 2015 09 06  -6.50  20.30 821.48 1021.28 30.16 1734.50
11 30 2015 09 07  -6.50  20.30 821.49 1021.26 30.16 1734.30
11 30 2015 09 08  -6.50  20.30 821.48 1021.40 30.16 1735.49
11 30 2015 09 09  -6.50  20.30 821.47 1021.35 30.16 1735.19
11 30 2015 09 10  -6.60  20.12 821.50 1021.32 30.16 1734.01
11 30 2015 09 11  -6.60  20.12 821.66 1021.56 30.17 1734.30
11 30 2015 09 12  -6.60  20.12 821.41 1021.38 30.16 1735.39
11 30 2015 09 13  -6.60  20.12 821.44 1021.42 30.16 1735.39
11 30 2015 09 14  -6.60  20.12 821.42 1021.32 30.16 1734.80
11 30 2015 09 15  -6.60  20.12 821.43 1021.38 30.16 1735.19
11 30 2015 09 16  -6.60  20.12 821.38 1021.46 30.16 1736.28
11 30 2015 09 17  -6.60  20.12 821.51 1021.45 30.16 1734.90
11 30 2015 09 18  -6.60  20.12 821.44 1021.49 30.16 1735.98
11 30 2015 09 19  -6.60  20.12 821.43 1021.53 30.17 1736.38
11 30 2015 09 20  -6.60  20.12 821.45 1021.41 30.16 1735.19
11 30 2015 09 21  -6.60  20.12 821.24 1021.17 30.16 1735.39
11 30 2015 09 22  -6.60  20.12 821.36 1021.36 30.16 1735.69
11 30 2015 09 23  -6.60  20.12 821.39 1021.32 30.16 1735.09
11 30 2015 09 24  -6.60  20.12 821.49 1021.42 30.16 1734.90
11 30 2015 09 25  -6.60  20.12 821.45 1021.41 30.16 1735.19
11 30 2015 09 26  -6.60  20.12 821.44 1021.54 30.17 1736.38
11 30 2015 09 27  -6.60  20.12 821.56 1021.52 30.17 1734.99
11 30 2015 09 28  -6.60  20.12 821.45 1021.40 30.16 1735.09
11 30 2015 09 29  -6.60  20.12 821.49 1021.49 30.16 1735.49
11 30 2015 09 30  -6.60  20.12 821.50 1021.43 30.16 1734.90
11 30 2015 09 31  -6.60  20.12 821.48 1021.43 30.16 1735.09
11 30 2015 09 32  -6.60  20.12 821.49 1021.48 30.16 1735.39
11 30 2015 09 33  -6.60  20.12 821.37 1021.27 30.16 1734.90
11 30 2015 09 34  -6.60  20.12 821.49 1021.28 30.16 1733.81
11 30 2015 09 35  -6.60  20.12 821.52 1021.46 30.16 1734.90
11 30 2015 09 36  -6.60  20.12 821.51 1021.37 30.16 1734.30
11 30 2015 09 37  -6.60  20.12 821.53 1021.43 30.16 1734.60
11 30 2015 09 38  -6.60  20.12 821.52 1021.64 30.17 1736.38
11 30 2015 09 39  -6.60  20.12 821.49 1021.36 30.16 1734.40
11 30 2015 09 40  -6.60  20.12 821.49 1021.61 30.17 1736.38
11 30 2015 09 41  -6.60  20.12 821.53 1021.47 30.16 1734.90
11 30 2015 09 42  -6.60  20.12 821.48 1021.41 30.16 1734.90
11 30 2015 09 43  -6.60  20.12 821.50 1021.38 30.16 1734.50
11 30 2015 09 44  -6.60  20.12 821.51 1021.42 30.16 1734.70
11 30 2015 09 45  -6.60  20.12 821.45 1021.35 30.16 1734.70
11 30 2015 09 46  -6.60  20.12 821.49 1021.35 30.16 1734.30
11 30 2015 09 47  -6.60  20.12 821.50 1021.37 30.16 1734.40
11 30 2015 09 48  -6.60  20.12 821.52 1021.38 30.16 1734.30
11 30 2015 09 49  -6.60  20.12 821.54 1021.42 30.16 1734.40
11 30 2015 09 50  -6.60  20.12 821.55 1021.43 30.16 1734.40
11 30 2015 09 51  -6.60  20.12 821.51 1021.45 30.16 1734.90
11 30 2015 09 52  -6.60  20.12 821.47 1021.36 30.16 1734.60
11 30 2015 09 53  -6.60  20.12 821.48 1021.32 30.16 1734.21
11 30 2015 09 54  -6.60  20.12 821.30 1021.05 30.15 1733.81
11 30 2015 09 55  -6.60  20.12 821.49 1021.42 30.16 1734.90
11 30 2015 09 56  -6.60  20.12 821.48 1021.40 30.16 1734.80
11 30 2015 09 57  -6.60  20.12 821.49 1021.48 30.16 1735.39
11 30 2015 09 58  -6.60  20.12 821.41 1021.26 30.16 1734.40
11 30 2015 09 59  -6.60  20.12 821.52 1021.45 30.16 1734.80
11 30 2015 10 00  -6.60  20.12 821.54 1021.41 30.16 1734.30
11 30 2015 10 01  -6.60  20.12 821.34 1021.33 30.16 1735.69
11 30 2015 10 02  -6.60  20.12 821.39 1021.31 30.16 1734.99
11 30 2015 10 03  -6.60  20.12 821.46 1021.38 30.16 1734.90
11 30 2015 10 04  -6.60  20.12 821.42 1021.27 30.16 1734.40
11 30 2015 10 05  -6.60  20.12 821.51 1021.40 30.16 1734.50
11 30 2015 10 06  -6.60  20.12 821.40 1021.47 30.16 1736.18
11 30 2015 10 07  -6.60  20.12 821.43 1021.32 30.16 1734.70
11 30 2015 10 08  -6.60  20.12 821.44 1021.40 30.16 1735.19
11 30 2015 10 09  -6.60  20.12 821.46 1021.41 30.16 1735.09
11 30 2015 10 10  -6.60  20.12 821.37 1021.46 30.16 1736.38
11 30 2015 10 11  -6.60  20.12 821.37 1021.37 30.16 1735.69
11 30 2015 10 12  -6.60  20.12 821.46 1021.37 30.16 1734.80
11 30 2015 10 13  -6.60  20.12 821.43 1021.40 30.16 1735.29
11 30 2015 10 14  -6.60  20.12 821.48 1021.56 30.17 1736.08
11 30 2015 10 15  -6.60  20.12 821.43 1021.42 30.16 1735.49
11 30 2015 10 16  -6.60  20.12 821.35 1021.44 30.16 1736.48
11 30 2015 10 17  -6.60  20.12 821.40 1021.66 30.17 1737.66
11 30 2015 10 18  -6.60  20.12 821.40 1021.43 30.16 1735.88
11 30 2015 10 19  -6.60  20.12 821.44 1021.56 30.17 1736.48
11 30 2015 10 20  -6.60  20.12 821.46 1021.46 30.16 1735.49
11 30 2015 10 21  -6.60  20.12 821.50 1021.41 30.16 1734.70
11 30 2015 10 22  -6.60  20.12 821.42 1021.43 30.16 1735.69
11 30 2015 10 23  -6.60  20.12 821.39 1021.41 30.16 1735.78
11 30 2015 10 24  -6.60  20.12 821.39 1021.41 30.16 1735.78
11 30 2015 10 25  -6.60  20.12 821.39 1021.49 30.16 1736.48
11 30 2015 10 26  -6.60  20.12 821.49 1021.40 30.16 1734.70
11 30 2015 10 27  -6.60  20.12 821.38 1021.35 30.16 1735.39
11 30 2015 10 28  -6.60  20.12 821.40 1021.43 30.16 1735.88
11 30 2015 10 29  -6.60  20.12 821.36 1021.49 30.16 1736.77
11 30 2015 10 30  -6.60  20.12 821.40 1021.40 30.16 1735.59
11 30 2015 10 31  -6.60  20.12 821.32 1021.37 30.16 1736.18
11 30 2015 10 32  -6.60  20.12 821.40 1021.40 30.16 1735.59
11 30 2015 10 33  -6.60  20.12 821.36 1021.51 30.17 1736.87
11 30 2015 10 34  -6.60  20.12 821.41 1021.49 30.16 1736.28
11 30 2015 10 35  -6.60  20.12 821.30 1021.36 30.16 1736.28
11 30 2015 10 36  -6.60  20.12 821.42 1021.46 30.16 1735.88
11 30 2015 10 37  -6.60  20.12 821.28 1021.33 30.16 1736.28
11 30 2015 10 38  -6.70  19.94 821.26 1021.33 30.16 1735.78
11 30 2015 10 39  -6.70  19.94 821.22 1021.44 30.16 1737.07
11 30 2015 10 40  -6.70  19.94 821.41 1021.46 30.16 1735.39
11 30 2015 10 41  -6.70  19.94 821.34 1021.51 30.17 1736.48
11 30 2015 10 42  -6.70  19.94 821.27 1021.53 30.17 1737.26
11 30 2015 10 43  -6.70  19.94 821.30 1021.51 30.17 1736.87
11 30 2015 10 44  -6.70  19.94 821.22 1021.46 30.16 1737.26
11 30 2015 10 45  -6.70  19.94 821.29 1021.49 30.16 1736.77
11 30 2015 10 46  -6.70  19.94 821.31 1021.53 30.17 1736.87
11 30 2015 10 47  -6.70  19.94 821.26 1021.33 30.16 1735.78
11 30 2015 10 48  -6.70  19.94 821.30 1021.46 30.16 1736.48
11 30 2015 10 49  -6.70  19.94 821.35 1021.40 30.16 1735.49
11 30 2015 10 50  -6.70  19.94 821.10 1021.31 30.16 1737.26
11 30 2015 10 51  -6.70  19.94 821.23 1021.41 30.16 1736.77
11 30 2015 10 52  -6.70  19.94 821.32 1021.56 30.17 1737.07
11 30 2015 10 53  -6.70  19.94 821.39 1021.68 30.17 1737.26
11 30 2015 10 54  -6.70  19.94 821.21 1021.48 30.16 1737.46
11 30 2015 10 55  -6.70  19.94 821.37 1021.70 30.17 1737.66
11 30 2015 10 56  -6.70  19.94 821.31 1021.44 30.16 1736.18
11 30 2015 10 57  -6.70  19.94 821.31 1021.44 30.16 1736.18
11 30 2015 10 58  -6.70  19.94 821.29 1021.50 30.16 1736.87
11 30 2015 10 59  -6.70  19.94 821.36 1021.58 30.17 1736.77
11 30 2015 11 00  -6.70  19.94 821.37 1021.60 30.17 1736.87
11 30 2015 11 01  -6.70  19.94 821.26 1021.59 30.17 1737.86
11 30 2015 11 02  -6.70  19.94 821.30 1021.59 30.17 1737.46
11 30 2015 11 03  -6.70  19.94 821.27 1021.33 30.16 1735.69
11 30 2015 11 04  -6.70  19.94 821.18 1021.44 30.16 1737.46
11 30 2015 11 05  -6.80  19.76 821.23 1021.46 30.16 1736.48
11 30 2015 11 06  -6.70  19.94 821.37 1021.66 30.17 1737.36
11 30 2015 11 07  -6.80  19.76 821.27 1021.57 30.17 1736.97
11 30 2015 11 08  -6.80  19.76 821.37 1021.67 30.17 1736.77
11 30 2015 11 09  -6.80  19.76 821.31 1021.60 30.17 1736.77
11 30 2015 11 10  -6.80  19.76 821.28 1021.55 30.17 1736.67
11 30 2015 11 11  -6.80  19.76 821.29 1021.65 30.17 1737.36
11 30 2015 11 12  -6.80  19.76 821.25 1021.52 30.17 1736.77
11 30 2015 11 13  -6.80  19.76 821.21 1021.43 30.16 1736.48
11 30 2015 11 14  -6.80  19.76 821.30 1021.58 30.17 1736.77
11 30 2015 11 15  -6.80  19.76 821.19 1021.37 30.16 1736.18
11 30 2015 11 16  -6.90  19.58 821.20 1021.58 30.17 1737.07
11 30 2015 11 17  -6.90  19.58 821.19 1021.62 30.17 1737.46
11 30 2015 11 18  -6.90  19.58 821.26 1021.67 30.17 1737.17
11 30 2015 11 19  -6.90  19.58 821.30 1021.72 30.17 1737.17
11 30 2015 11 20  -6.90  19.58 821.36 1021.77 30.17 1736.97
11 30 2015 11 21  -6.90  19.58 821.35 1021.69 30.17 1736.48
11 30 2015 11 22  -6.90  19.58 821.20 1021.64 30.17 1737.56
11 30 2015 11 23  -6.90  19.58 821.38 1021.81 30.17 1737.17
11 30 2015 11 24  -6.90  19.58 821.28 1021.74 30.17 1737.56
11 30 2015 11 25  -6.90  19.58 821.26 1021.63 30.17 1736.87
11 30 2015 11 26  -6.90  19.58 821.31 1021.76 30.17 1737.46
11 30 2015 11 27  -6.90  19.58 821.21 1021.73 30.17 1738.15
11 30 2015 11 28  -6.90  19.58 821.24 1021.67 30.17 1737.36
11 30 2015 11 29  -6.90  19.58 821.21 1021.68 30.17 1737.76
11 30 2015 11 30  -7.00  19.40 821.27 1021.81 30.17 1737.56
11 30 2015 11 31  -7.00  19.40 821.28 1021.85 30.18 1737.76
11 30 2015 11 32  -7.00  19.40 821.25 1021.62 30.17 1736.28
11 30 2015 11 33  -7.00  19.40 821.36 1021.76 30.17 1736.28
11 30 2015 11 34  -7.00  19.40 821.34 1021.91 30.18 1737.66
11 30 2015 11 35  -7.00  19.40 821.29 1021.83 30.17 1737.56
11 30 2015 11 36  -7.00  19.40 821.31 1021.75 30.17 1736.67
11 30 2015 11 37  -7.00  19.40 821.21 1021.66 30.17 1736.97
11 30 2015 11 38  -7.10  19.22 821.20 1021.69 30.17 1736.67
11 30 2015 11 39  -7.10  19.22 821.28 1021.82 30.17 1736.87
11 30 2015 11 40  -7.10  19.22 821.22 1021.80 30.17 1737.36
11 30 2015 11 41  -7.10  19.22 821.30 1021.83 30.17 1736.77
11 30 2015 11 42  -7.10  19.22 821.13 1021.71 30.17 1737.46
11 30 2015 11 43  -7.10  19.22 821.10 1021.64 30.17 1737.26
11 30 2015 11 44  -7.10  19.22 821.28 1021.83 30.17 1736.97
11 30 2015 11 45  -7.20  19.04 821.26 1021.89 30.18 1736.97
11 30 2015 11 46  -7.20  19.04 821.16 1021.84 30.17 1737.56
11 30 2015 11 47  -7.20  19.04 821.29 1021.92 30.18 1736.97
11 30 2015 11 48  -7.20  19.04 821.20 1021.85 30.18 1737.26
11 30 2015 11 49  -7.30  18.86 821.21 1021.88 30.18 1736.77
11 30 2015 11 50  -7.30  18.86 821.21 1021.98 30.18 1737.56
11 30 2015 11 51  -7.30  18.86 821.05 1021.99 30.18 1739.24
11 30 2015 11 52  -7.30  18.86 821.29 1022.07 30.18 1737.46
11 30 2015 11 53  -7.30  18.86 821.28 1022.23 30.19 1738.84
11 30 2015 11 54  -7.30  18.86 821.24 1022.28 30.19 1739.63
11 30 2015 11 55  -7.30  18.86 821.14 1021.87 30.18 1737.36
11 30 2015 11 56  -7.40  18.68 821.04 1021.82 30.17 1737.26
11 30 2015 11 57  -7.40  18.68 821.17 1022.00 30.18 1737.46
11 30 2015 11 58  -7.40  18.68 821.16 1022.00 30.18 1737.56
11 30 2015 11 59  -7.40  18.68 821.15 1022.05 30.18 1738.05
11 30 2015 12 00  -7.50  18.50 821.14 1022.18 30.19 1738.55
11 30 2015 12 01  -7.50  18.50 821.15 1022.05 30.18 1737.36
11 30 2015 12 02  -7.50  18.50 821.17 1022.16 30.18 1738.05
11 30 2015 12 03  -7.50  18.50 821.20 1022.20 30.19 1738.05
11 30 2015 12 04  -7.50  18.50 821.17 1022.15 30.18 1737.96
11 30 2015 12 05  -7.60  18.32 821.14 1022.13 30.18 1737.46
11 30 2015 12 06  -7.60  18.32 821.16 1022.39 30.19 1739.34
11 30 2015 12 07  -7.60  18.32 821.18 1022.25 30.19 1738.05
11 30 2015 12 08  -7.70  18.14 821.11 1022.34 30.19 1738.75
11 30 2015 12 09  -7.70  18.14 821.09 1022.20 30.19 1737.86
11 30 2015 12 10  -7.70  18.14 821.14 1022.26 30.19 1737.86
11 30 2015 12 11  -7.80  17.96 821.21 1022.62 30.20 1739.34
11 30 2015 12 12  -7.80  17.96 821.02 1022.56 30.20 1740.72
